B02001_001E,B02001_002E,state,county,tract,block group
1376,1314,05,009,790200,1
723,333,05,077,470300,5
1682,602,05,077,470300,4
489,22,05,077,470300,3
2910,2810,05,045,030402,2
1412,1005,05,045,030404,2
2125,1419,05,031,000502,1
768,634,05,031,000502,3
3430,2409,05,031,000802,1
1353,1336,05,031,000402,1
3892,1948,05,031,000402,4
1722,615,05,031,000402,3
1099,828,05,031,000102,1
1166,924,05,031,000102,3
987,631,05,119,002103,1
1510,93,05,119,002408,1
1694,1664,05,051,010400,5
902,902,05,145,070900,2
2071,1624,05,145,070900,1
2302,2080,05,145,070700,2
2306,1715,05,045,030403,2
467,91,05,107,480200,5
1281,810,05,107,480200,1
912,483,05,107,480200,6
708,117,05,107,480500,1
389,0,05,107,480500,4
967,200,05,107,480400,2
248,68,05,107,480400,3
2469,2242,05,131,010202,1
1607,528,05,107,480600,1
558,254,05,043,490300,3
2391,1728,05,043,490300,1
526,472,05,043,490100,1
1348,943,05,043,490100,3
2104,2076,05,009,790100,3
2550,2453,05,009,790100,2
1267,1134,05,007,021101,4
727,525,05,007,021101,2
1333,1044,05,125,010409,2
470,232,05,045,030401,2
2869,2831,05,091,020900,5
486,413,05,091,020900,3
1612,1244,05,091,020900,1
744,461,05,091,020400,2
723,408,05,091,020400,3
1697,1041,05,091,020500,2
696,212,05,091,020500,1
315,0,05,091,020600,1
1753,1581,05,143,010501,2
2198,2024,05,143,010501,1
1378,976,05,143,010504,4
611,458,05,091,020200,4
649,547,05,005,950500,2
2174,2140,05,005,950800,1
1797,1727,05,005,950800,2
1058,1021,05,005,950800,3
1342,1162,05,005,950800,4
863,847,05,005,950900,2
2189,2093,05,005,950900,3
1176,1123,05,005,950900,4
912,822,05,003,960500,3
1002,744,05,003,960500,2
1087,887,05,003,960200,1
576,517,05,003,960300,1
2417,1812,05,003,960300,3
977,405,05,003,960700,2
509,247,05,003,960100,3
482,140,05,003,960100,1
615,489,05,059,020400,3
1034,867,05,059,020400,4
1120,837,05,059,020400,5
930,895,05,059,020500,3
3777,3272,05,059,020500,2
1319,1293,05,059,020600,3
3501,2806,05,115,951400,2
1453,1423,05,115,951100,2
1465,1394,05,115,951100,1
477,453,05,139,950200,3
918,736,05,139,950200,1
592,514,05,139,950200,2
1276,1038,05,139,950700,3
1174,176,05,139,950700,4
1285,1034,05,139,950700,2
4168,1950,05,143,010200,2
3230,2396,05,143,010503,2
3797,3029,05,143,010503,3
1242,907,05,143,010507,1
1333,1273,05,005,950500,1
710,225,05,119,002700,3
745,82,05,119,002700,6
1007,151,05,119,002700,1
1415,1283,05,119,003304,2
1180,616,05,119,003304,3
1340,1267,05,119,003304,4
2285,1800,05,119,003604,1
1913,1063,05,119,003604,3
1885,968,05,119,003704,2
1462,18,05,119,001800,2
1610,1410,05,119,004202,2
2187,2150,05,119,004202,1
2072,1304,05,119,004207,2
4019,3382,05,119,004207,1
863,181,05,119,002403,2
714,180,05,119,002403,3
11114,6381,05,119,004303,2
1869,1641,05,119,004303,1
754,91,05,119,001300,1
784,201,05,119,001300,4
701,368,05,119,002500,1
1509,1451,05,119,002204,1
611,69,05,119,002900,1
287,95,05,103,950600,2
1638,622,05,103,950600,5
682,522,05,103,950600,6
336,160,05,103,950600,1
294,19,05,093,010100,2
391,8,05,093,010100,1
652,259,05,093,010100,3
641,64,05,093,010300,1
1417,393,05,093,010300,2
536,89,05,093,010300,3
586,576,05,093,010800,1
977,809,05,093,010800,2
1167,1160,05,093,010800,4
2354,2344,05,093,010800,5
1941,1511,05,019,953602,2
2418,1997,05,033,020302,1
2511,2403,05,007,021404,2
1511,1476,05,007,020803,1
1083,1067,05,007,020803,3
1357,1243,05,007,020803,2
1491,1328,05,007,020503,2
1168,621,05,007,020503,1
1673,831,05,007,020503,3
1873,1294,05,007,021408,1
2040,1934,05,007,021408,2
1299,1198,05,007,021407,1
1478,1434,05,007,021407,3
1918,1782,05,007,021407,2
1970,1956,05,055,480300,2
1705,1611,05,055,480200,1
550,550,05,055,480100,3
1837,1340,05,045,030701,1
748,732,05,135,470400,3
1606,1378,05,045,030502,2
658,626,05,091,020802,2
892,876,05,091,020802,1
2113,2093,05,145,071000,2
2077,2077,05,145,070300,3
1864,1686,05,145,070300,1
2199,2063,05,145,070200,2
1888,1481,05,119,002204,4
2696,2527,05,007,021301,4
2116,2079,05,007,020501,3
1071,399,05,119,004108,1
850,797,05,149,952301,1
1186,504,05,149,952301,2
821,737,05,073,470200,1
693,286,05,073,470200,3
486,276,05,073,470100,3
950,877,05,145,070700,1
593,513,05,145,071100,1
1396,1318,05,145,070500,3
909,891,05,009,790200,2
2188,2079,05,009,790400,3
557,485,05,147,490100,3
2375,2132,05,007,020405,2
1625,1435,05,007,020405,1
2632,2460,05,007,021308,1
1405,1179,05,007,020203,2
1912,1466,05,007,021408,3
2568,1315,05,057,480500,3
1280,713,05,057,480300,5
1649,1459,05,051,011200,1
1677,1641,05,051,011200,4
2527,2415,05,051,011200,3
714,413,05,051,011400,1
1370,897,05,051,011400,3
1419,913,05,051,011400,2
907,831,05,051,011800,1
1191,819,05,051,011800,2
737,674,05,051,011800,3
782,727,05,137,950100,3
657,626,05,137,950100,1
881,875,05,137,950100,4
1332,1294,05,137,950100,2
901,777,05,093,011400,2
2219,2177,05,007,020606,1
1871,1839,05,007,020606,2
1449,1272,05,007,021305,4
1226,1021,05,007,021305,3
2385,2237,05,007,021305,2
1185,1079,05,007,021305,1
2676,2558,05,007,021311,2
4992,4206,05,007,021311,1
2595,2349,05,007,021306,2
735,712,05,141,460302,1
1665,1576,05,141,460302,3
1272,1237,05,141,460302,2
1690,1630,05,141,460200,3
1063,1063,05,141,460200,1
1132,1114,05,141,460200,2
2526,2161,05,007,020603,2
1043,896,05,007,020605,1
1258,923,05,007,020605,2
3110,2861,05,007,020806,3
981,922,05,007,020806,1
1781,1759,05,007,020101,1
1397,1267,05,007,020101,4
2167,2160,05,007,020704,1
1535,1426,05,093,010800,3
622,421,05,093,010200,1
2684,1203,05,093,010200,2
773,48,05,093,010200,3
316,0,05,093,010200,5
919,787,05,149,952500,3
1449,784,05,149,952500,2
1143,1011,05,007,021202,1
1111,891,05,007,020301,2
1432,1298,05,007,020301,3
1129,967,05,007,020501,2
3067,2617,05,125,010510,3
2627,2047,05,125,010511,2
2899,2224,05,143,011001,2
2638,2416,05,143,011001,3
1546,1087,05,093,010600,1
1290,819,05,093,010600,3
923,862,05,143,010107,4
2132,1953,05,143,010101,1
938,732,05,143,010101,2
1170,1013,05,143,010401,2
1642,735,05,143,010401,4
899,410,05,143,010401,5
2029,1000,05,143,010401,1
2518,2354,05,143,011002,1
2586,1831,05,143,010509,1
2201,1974,05,143,010509,2
2222,1749,05,033,020302,2
4299,3816,05,033,020203,1
3834,3376,05,033,020203,2
1684,1606,05,033,020204,2
3285,2906,05,033,020204,1
1815,1441,05,063,490300,1
1236,691,05,063,490300,2
724,576,05,063,490300,4
3206,2904,05,063,490300,3
765,729,05,063,490200,1
850,769,05,063,490200,2
975,868,05,063,490200,3
2153,2075,05,063,490100,3
1246,1188,05,063,490100,2
2015,1927,05,063,490100,1
2201,1090,05,147,490200,2
840,643,05,147,490100,1
802,694,05,147,490100,2
751,729,05,075,470501,3
457,446,05,075,470502,5
440,391,05,075,470502,1
1002,976,05,075,470100,1
652,578,05,075,470100,2
965,950,05,075,470300,2
479,447,05,075,470400,1
1034,1021,05,075,470200,1
668,656,05,075,470200,3
1709,1523,05,111,490400,1
1201,1102,05,111,490400,3
1298,932,05,111,490300,2
1212,1085,05,111,490300,1
358,300,05,111,490700,1
254,119,05,111,490700,2
1318,1068,05,111,490100,3
1136,1120,05,111,490100,2
1586,1515,05,023,480400,2
679,666,05,023,480400,4
836,836,05,055,480500,1
542,445,05,055,480500,4
3190,2930,05,007,020901,3
1974,1638,05,007,020603,1
1472,1362,05,063,490700,5
647,636,05,063,490800,1
996,967,05,063,490800,4
1287,684,05,073,470100,1
2354,1627,05,051,011700,1
704,565,05,051,011900,4
2081,1901,05,051,011900,2
2005,1928,05,051,011900,1
833,779,05,051,011900,3
1228,1187,05,051,010500,2
1799,1667,05,051,010500,1
3543,3367,05,051,010500,3
515,478,05,051,010800,2
1026,650,05,051,010800,1
920,745,05,051,010800,3
2258,1828,05,051,011602,1
599,494,05,025,970200,2
764,684,05,025,970200,3
1162,1091,05,025,970200,1
1639,1593,05,025,970100,1
758,446,05,025,970100,3
970,897,05,025,970100,4
747,631,05,021,950300,3
2049,1942,05,031,000601,1
849,803,05,113,950500,1
1160,1012,05,113,950500,2
1368,1316,05,113,950100,2
880,11,05,119,001800,3
1991,965,05,119,002406,2
1053,524,05,119,002406,1
1771,1721,05,119,003404,1
1172,1141,05,119,003404,2
1081,314,05,119,003608,3
2160,1430,05,119,003608,2
1068,722,05,119,004006,4
633,577,05,119,004006,3
1434,1005,05,139,950400,2
1516,1150,05,139,950400,4
2029,1980,05,139,950500,2
1016,531,05,139,950100,2
358,7,05,139,950900,3
1237,717,05,139,950900,2
593,206,05,139,951000,3
789,30,05,139,951000,4
809,256,05,139,951000,2
6121,3874,05,143,010302,3
3077,2123,05,031,000602,4
3887,1330,05,143,010302,2
1835,1835,05,143,010508,1
631,586,05,143,010508,3
1906,737,05,031,000602,2
2242,2002,05,007,020504,2
1182,1014,05,007,020304,3
1011,462,05,067,480300,4
431,350,05,067,480400,3
757,619,05,067,480100,1
1241,1099,05,067,480100,2
880,818,05,067,480100,4
252,108,05,067,480200,2
626,408,05,067,480200,3
747,509,05,067,480200,5
1775,1578,05,067,480500,1
776,467,05,043,490200,2
778,283,05,043,490200,3
722,388,05,043,490400,3
1414,1267,05,101,180200,1
746,666,05,101,180200,2
2974,2753,05,051,011100,1
2007,1586,05,051,011100,2
1187,1179,05,051,011100,3
2515,2297,05,051,011100,4
1928,1846,05,051,010400,4
1318,1246,05,051,010400,1
841,773,05,051,010400,3
935,870,05,051,010400,2
3086,2741,05,051,010300,3
1450,1268,05,051,010300,1
1567,1281,05,051,010300,2
512,361,05,051,010700,1
709,500,05,051,010700,2
761,510,05,051,010700,3
1132,792,05,051,011300,2
1354,1195,05,051,011300,3
1384,809,05,051,011300,4
2872,1610,05,143,010402,3
1122,691,05,143,010402,1
2749,2343,05,143,010403,2
2664,2048,05,143,010403,3
2437,2300,05,007,020704,2
2579,2572,05,023,480300,1
936,919,05,023,480400,3
786,786,05,063,490400,3
1950,1931,05,055,480801,3
2059,2010,05,055,480801,1
1449,1366,05,055,480801,2
1548,1288,05,055,480802,1
2535,2373,05,055,480802,2
1492,1419,05,055,480700,2
709,616,05,055,480700,1
697,660,05,021,950100,3
549,473,05,021,950100,1
754,754,05,021,950200,1
616,616,05,021,950200,3
643,643,05,021,950400,3
703,653,05,021,950400,4
1215,1160,05,021,950500,1
964,964,05,021,950600,2
466,424,05,021,950600,3
1405,1367,05,021,950600,1
388,347,05,079,960300,2
1220,899,05,079,960500,2
1453,1413,05,079,960400,2
1857,1508,05,079,960400,1
2155,2055,05,083,950100,2
1159,1094,05,083,950600,1
1585,1553,05,083,950600,2
1105,1038,05,083,950200,2
1322,1188,05,083,950200,3
1069,39,05,069,000502,2
1271,88,05,069,000502,3
631,114,05,069,001401,2
1106,982,05,143,010504,5
1090,1090,05,143,010504,3
2753,2713,05,143,010504,2
959,937,05,143,010504,1
1062,994,05,143,011004,1
1162,1085,05,143,011004,3
877,835,05,143,011004,2
3913,3686,05,143,010105,2
2980,2760,05,143,010105,1
2142,2055,05,143,010105,3
6068,5257,05,143,010102,3
1401,1334,05,143,010102,1
1971,1624,05,143,010102,2
855,840,05,143,010600,3
1541,1436,05,143,011003,3
730,616,05,143,010106,2
1498,1399,05,143,010106,4
1581,1367,05,143,010510,1
2672,2578,05,143,010107,3
678,661,05,081,030300,2
852,712,05,081,030300,3
555,173,05,081,030101,2
1172,655,05,081,030200,1
788,426,05,081,030200,3
630,442,05,081,030102,1
1223,968,05,081,030102,2
1298,836,05,081,030102,3
1353,1234,05,085,020400,2
528,327,05,085,020400,1
455,348,05,085,020800,1
2630,2603,05,085,020104,3
2626,2495,05,085,020104,1
2184,1923,05,085,020302,1
1052,674,05,143,010510,2
448,117,05,119,002900,2
951,498,05,119,003303,2
1639,987,05,119,004214,1
1163,809,05,119,004215,4
2116,1334,05,119,004215,3
1942,1633,05,119,004215,2
781,781,05,119,004215,1
2051,1473,05,125,010103,3
2240,2229,05,125,010406,3
626,612,05,065,960100,3
1392,1380,05,065,960100,1
997,672,05,001,480500,4
953,868,05,001,480500,2
752,696,05,001,480500,3
1226,1111,05,001,480500,1
920,230,05,001,480400,2
599,572,05,147,490100,6
920,668,05,147,490100,5
1288,1274,05,137,950202,3
947,947,05,137,950202,5
1931,1757,05,137,950202,4
2957,2757,05,055,480500,3
2012,1885,05,055,480400,1
844,808,05,055,480400,3
1071,958,05,009,790501,2
1535,1532,05,009,790501,1
1475,1309,05,009,790502,3
1458,1452,05,063,490500,1
2677,2396,05,063,490700,2
1129,1104,05,063,490700,1
689,195,05,119,003800,4
493,458,05,111,490200,2
1201,1181,05,111,490200,1
2261,1961,05,007,020604,1
1118,889,05,007,020604,2
2465,2331,05,007,020305,1
1326,1326,05,007,020101,3
720,201,05,017,080200,2
1038,865,05,017,080100,2
1206,1032,05,017,080100,3
876,876,05,049,550100,3
738,731,05,049,550100,1
1359,1180,05,049,550100,2
1553,1438,05,033,020301,1
1673,1345,05,143,010600,4
2066,1724,05,143,010600,2
2202,2145,05,007,020401,1
3015,2554,05,007,020201,2
928,863,05,007,020201,1
1042,870,05,007,020402,1
1932,1822,05,007,020402,2
3349,3158,05,143,011102,1
2488,2164,05,143,011102,2
1823,947,05,143,011102,3
1920,1845,05,143,010506,3
5333,4032,05,143,010506,1
3659,2834,05,143,010506,2
1199,1189,05,143,011103,2
1543,1543,05,143,011103,1
1206,1175,05,143,011103,3
1340,1204,05,143,010702,2
1155,719,05,143,010702,3
1687,1045,05,143,010702,1
854,756,05,149,952600,1
989,989,05,149,952600,3
1706,1612,05,007,020302,3
928,801,05,093,010600,2
482,156,05,093,010600,5
1297,1167,05,093,010700,1
508,499,05,093,010700,3
402,399,05,093,011300,1
1357,788,05,093,011300,2
1027,813,05,093,010900,3
2312,1307,05,093,011100,2
1041,740,05,093,011200,1
1069,207,05,093,011000,1
1101,8,05,093,011000,3
395,120,05,093,011000,2
3447,3247,05,125,010102,3
769,79,05,123,960400,2
1182,34,05,123,960400,4
702,0,05,123,960400,3
1940,205,05,123,960400,1
1889,1702,05,119,003403,2
988,845,05,119,003403,1
1239,503,05,119,003606,1
700,300,05,119,003606,3
970,530,05,119,003606,2
813,106,05,119,004001,3
598,192,05,119,004001,1
1725,104,05,119,004106,2
1598,176,05,119,004106,1
1747,1217,05,119,004205,2
1459,540,05,119,004005,1
551,243,05,119,001900,3
678,159,05,119,001900,5
997,838,05,123,960300,1
342,0,05,123,960600,2
1322,329,05,123,960600,1
653,58,05,123,960600,3
822,398,05,123,960100,3
617,218,05,123,960100,4
1051,804,05,123,960200,1
1352,980,05,123,960200,2
720,486,05,123,960200,5
835,816,05,123,960200,6
832,369,05,123,960500,2
707,310,05,123,960500,3
555,291,05,123,960500,1
639,122,05,119,000200,1
2171,1800,05,119,003303,3
1235,965,05,119,003500,2
1539,1169,05,119,003703,3
702,617,05,119,003703,2
1375,1306,05,113,950100,1
869,696,05,113,950600,2
1600,1553,05,119,003303,1
1848,1335,05,125,010301,3
1514,1441,05,125,010301,2
1309,1159,05,115,951600,2
1517,661,05,091,020702,2
2151,998,05,091,020702,1
1382,1350,05,145,070401,1
4308,3410,05,145,070401,2
2022,1958,05,145,070402,1
784,661,05,145,070402,3
1513,1157,05,145,070402,2
1651,1523,05,145,070800,1
1898,1381,05,145,070800,2
3614,3025,05,145,070800,3
3210,2949,05,145,070900,4
2025,1837,05,043,490500,3
985,867,05,043,490500,1
503,84,05,043,490500,4
288,178,05,043,490300,5
1842,546,05,133,080300,3
1198,1113,05,007,021102,1
2616,2158,05,007,021102,2
3322,2554,05,007,021304,3
2378,1403,05,007,021304,1
2891,2345,05,007,020206,3
1985,1756,05,007,020404,2
2952,2666,05,007,020404,1
762,693,05,007,021405,1
2684,2460,05,007,020703,1
1688,1601,05,125,010408,2
837,217,05,119,004107,2
1031,1019,05,121,960302,1
745,675,05,023,480501,2
1320,1310,05,023,480201,1
2733,1762,05,119,003605,2
1033,620,05,119,003605,1
1378,1276,05,007,020805,3
1394,1304,05,007,020805,1
950,623,05,077,470200,2
318,210,05,077,470400,1
967,382,05,077,470400,2
1719,312,05,119,004105,1
1442,1011,05,119,002206,3
840,595,05,119,004218,2
2215,1641,05,119,004218,1
5442,4796,05,119,004305,1
1080,1030,05,119,004305,2
3607,3093,05,119,004212,1
1460,922,05,119,004212,2
1599,419,05,099,090200,2
473,161,05,099,090100,1
868,777,05,099,090300,2
3570,3570,05,125,010407,2
4327,3681,05,125,010103,1
1879,1728,05,125,010405,2
1514,1472,05,125,010508,2
706,706,05,125,010302,1
1070,861,05,125,010101,1
953,887,05,125,010101,3
3679,2977,05,125,010510,1
2730,2155,05,125,010510,2
1001,775,05,045,030101,1
3528,3389,05,045,030104,2
1452,943,05,045,030404,1
3129,2191,05,125,010103,2
440,430,05,101,180200,4
1208,1161,05,101,180200,3
1192,129,05,119,004600,3
689,164,05,119,004600,1
954,553,05,119,004600,2
708,442,05,119,004700,1
541,139,05,119,004700,2
715,273,05,119,004700,3
772,495,05,119,004700,5
395,52,05,119,004700,4
1796,1724,05,113,950300,2
412,303,05,023,480300,4
589,582,05,023,480300,3
807,807,05,023,480300,5
636,464,05,001,480100,1
1080,1011,05,001,480600,2
638,611,05,001,480600,1
524,357,05,001,480200,2
920,913,05,001,480200,1
760,609,05,001,480800,2
707,691,05,001,480800,1
1449,1410,05,119,002104,2
1212,991,05,119,002104,3
1938,1038,05,045,030701,2
1795,1614,05,045,031005,1
7476,5867,05,045,031005,2
2163,1532,05,045,031006,2
1315,1203,05,007,021001,4
2309,2221,05,131,010201,1
2428,2284,05,131,010201,2
1181,1162,05,015,950200,4
1939,1890,05,015,950200,3
755,538,05,119,004800,2
821,514,05,119,004800,3
1785,593,05,119,003306,2
1836,986,05,119,003306,1
924,735,05,119,003305,4
932,427,05,133,080300,4
1673,1050,05,133,080200,3
1374,815,05,133,080200,1
2079,1544,05,133,080100,1
1793,1734,05,141,460301,1
666,226,05,107,480300,1
2360,246,05,107,480300,5
6342,5682,05,031,000801,1
3964,3581,05,031,000501,1
1164,627,05,031,000101,2
745,735,05,055,480600,1
3088,3025,05,125,010302,2
1740,1740,05,051,012001,1
1508,1508,05,051,012001,2
795,672,05,051,012001,4
1072,1023,05,051,012002,2
927,882,05,051,012002,3
2000,1939,05,051,011200,5
1235,1016,05,119,002104,4
1165,716,05,119,002104,1
1793,1431,05,119,004212,3
1149,412,05,133,080300,2
1268,231,05,069,000900,2
468,26,05,069,000900,4
323,30,05,069,001200,2
764,0,05,069,001200,4
1814,1809,05,005,950400,2
1533,1454,05,005,950400,1
1310,1288,05,005,950700,1
1063,919,05,005,950700,2
998,946,05,005,950700,3
727,723,05,005,950100,1
1532,1523,05,005,950100,3
1191,1183,05,005,950100,2
1414,1410,05,005,950100,4
1485,1485,05,005,950300,1
2022,1998,05,005,950300,2
1436,1416,05,005,950300,3
1303,1257,05,005,950600,2
1860,1762,05,005,950600,1
2166,2135,05,005,950200,3
745,676,05,005,950200,1
1400,1241,05,019,953700,4
593,211,05,019,953800,1
811,314,05,019,953800,3
863,553,05,019,953800,4
2067,2067,05,059,020100,1
1648,1633,05,059,020100,2
1743,1674,05,059,020100,3
1077,1021,05,059,020300,2
966,898,05,059,020200,3
493,0,05,059,020200,1
774,253,05,059,020200,4
1318,1318,05,059,020700,3
2067,2009,05,059,020700,1
1409,1308,05,071,952100,2
847,761,05,071,952000,2
1549,1142,05,071,952000,3
2104,1912,05,071,951700,1
560,521,05,071,951700,2
1192,775,05,095,950200,1
1228,951,05,119,004400,1
200,140,05,119,004400,2
1065,954,05,145,070600,1
1120,1120,05,145,070500,1
2486,2447,05,145,070500,4
721,573,05,125,010600,3
1081,580,05,125,010600,4
2033,1969,05,125,010600,6
401,401,05,125,010600,2
1525,638,05,017,080300,3
870,447,05,017,080300,2
1140,64,05,017,080400,1
2309,434,05,119,002408,3
700,218,05,119,002408,5
1041,693,05,119,002208,2
1168,610,05,119,002208,1
943,908,05,075,470501,1
640,502,05,117,460100,1
1004,903,05,117,460100,3
1004,819,05,117,460100,4
784,474,05,117,460200,3
640,563,05,117,460200,2
952,813,05,117,460300,2
1772,1195,05,145,071100,5
593,404,05,145,071100,4
1418,1295,05,145,070600,2
552,481,05,145,070600,3
3761,1149,05,119,004220,1
457,457,05,119,004220,2
574,0,05,119,003002,2
439,174,05,119,003002,3
430,190,05,119,003001,4
1428,1250,05,085,020302,2
2046,2029,05,085,020103,2
4083,4002,05,085,020103,1
1488,1325,05,085,020201,1
589,241,05,085,020600,1
1041,945,05,119,003305,1
2691,489,05,119,004221,1
1132,1071,05,119,004221,3
817,628,05,067,480300,1
558,526,05,067,480300,2
1812,1347,05,091,020701,1
59,0,05,091,980000,1
2770,1891,05,091,020801,1
1038,1038,05,053,470400,5
745,745,05,053,470400,2
1865,1835,05,053,470400,4
734,725,05,053,470200,1
1441,1427,05,075,470200,4
3078,1972,05,045,030501,1
1381,1204,05,007,021002,4
1146,979,05,113,950300,1
1937,1739,05,113,950400,1
982,873,05,113,950400,2
1308,1069,05,029,950400,2
929,740,05,029,950400,1
1457,981,05,029,950500,1
1083,834,05,029,950500,2
1560,1401,05,029,950100,1
1868,1836,05,029,950100,2
1669,1498,05,029,950100,3
556,44,05,069,001200,3
632,0,05,069,001402,1
1491,132,05,069,001402,3
171,0,05,069,001402,2
961,909,05,089,960300,2
1470,1376,05,089,960300,3
1117,1038,05,089,960300,4
649,649,05,089,960300,5
808,808,05,089,960300,1
1918,1818,05,065,960300,1
551,372,05,069,002000,4
931,819,05,069,002103,1
710,376,05,069,002300,1
1530,609,05,069,002300,3
400,248,05,069,002300,4
468,43,05,069,001600,3
868,26,05,069,001600,2
466,15,05,069,001903,1
1393,109,05,069,001903,2
618,584,05,069,002104,2
2228,1874,05,069,002104,3
1514,1271,05,087,960100,3
1139,1113,05,087,960200,2
744,681,05,041,950200,4
1010,757,05,041,950200,3
334,273,05,041,950100,1
509,390,05,041,950100,2
321,89,05,041,950300,1
1105,115,05,041,950300,2
690,106,05,041,950400,2
1159,881,05,041,950400,1
940,872,05,031,000900,1
1653,1575,05,031,000900,2
727,717,05,031,001200,1
2174,1438,05,031,000200,2
459,459,05,031,000700,2
177,0,05,069,001200,1
870,518,05,095,950200,2
244,201,05,095,950300,1
1033,883,05,095,950300,2
1287,664,05,095,950100,3
1077,695,05,095,950100,4
2263,2245,05,113,950200,4
1865,1386,05,085,020500,1
717,344,05,085,020500,2
1922,1751,05,085,020500,3
909,617,05,085,020700,2
1089,532,05,085,020700,3
947,899,05,085,020700,1
2399,2367,05,085,020204,2
3352,2885,05,085,020204,1
3356,3033,05,085,020102,1
1213,1077,05,085,020301,1
1069,941,05,105,952700,1
1918,1751,05,105,952700,2
638,638,05,105,952700,4
2953,1862,05,027,950200,1
4836,3276,05,027,950400,2
2409,942,05,027,950400,1
1799,355,05,027,950500,1
1645,1086,05,027,950100,3
767,376,05,027,950100,1
1204,1198,05,121,960100,2
1068,1068,05,121,960100,1
949,900,05,121,960100,3
1174,1126,05,121,960200,3
1124,1046,05,015,950100,1
1346,1272,05,015,950500,1
1510,1405,05,015,950500,3
2063,1634,05,015,950500,2
968,968,05,015,950500,4
1571,1450,05,015,950400,3
1308,1233,05,015,950400,2
1847,1717,05,015,950200,2
2423,2079,05,015,950300,2
973,973,05,015,950300,4
2748,2554,05,015,950300,1
1223,1160,05,091,021000,1
852,622,05,085,020600,2
1827,1160,05,035,030803,1
699,375,05,119,004900,4
644,50,05,119,002209,3
1318,884,05,119,002209,1
1407,1007,05,119,002209,2
3285,1864,05,119,004216,1
774,774,05,119,004216,2
735,620,05,119,004216,3
1861,565,05,119,004216,4
770,350,05,119,002407,1
1027,808,05,119,002407,2
1001,760,05,119,003207,2
756,407,05,119,003207,1
2270,1430,05,119,002103,2
1672,1665,05,145,070100,1
1516,1429,05,145,070100,2
3847,3825,05,145,071200,3
1393,1257,05,145,071200,4
1640,1577,05,145,071200,5
2179,2011,05,085,020205,3
1579,1198,05,085,020205,2
4994,4489,05,085,020206,1
2584,2144,05,007,021304,2
2122,2097,05,007,020801,2
1280,1003,05,007,020902,3
1880,1770,05,007,020902,1
1786,1519,05,007,020902,2
1773,1354,05,007,020901,2
1544,1496,05,007,021406,2
928,139,05,041,950200,2
842,766,05,119,004900,2
2488,2443,05,119,004900,6
1220,1092,05,029,950200,1
1375,1218,05,029,950200,3
823,762,05,029,950200,2
682,645,05,029,950600,1
1452,1353,05,029,950600,2
3323,3186,05,027,950300,2
1192,751,05,035,030201,3
1357,752,05,035,030201,1
1276,1122,05,035,030201,4
842,724,05,035,030201,5
1051,0,05,035,030102,2
1335,225,05,035,030102,3
681,22,05,035,030501,1
2470,354,05,035,030302,1
1009,465,05,035,031000,2
652,165,05,035,031100,1
364,364,05,129,970100,1
616,543,05,129,970100,2
1077,948,05,129,970200,1
1043,1000,05,129,970200,2
1185,542,05,061,950200,3
876,420,05,061,950200,4
732,719,05,061,950200,1
891,676,05,061,950100,1
1057,939,05,061,950100,4
1008,906,05,061,950100,3
780,348,05,061,950300,2
1408,664,05,061,950300,3
1208,1173,05,051,010600,1
1178,610,05,051,010600,2
819,315,05,051,011500,2
1716,1095,05,143,010701,3
1662,1467,05,143,010701,4
1748,1314,05,143,010701,1
3982,3888,05,125,010509,1
895,853,05,125,010509,2
2772,2706,05,045,031101,2
1139,1044,05,045,030402,1
1760,1246,05,045,031001,1
1294,1169,05,045,030301,2
2745,2164,05,045,030301,3
1711,1694,05,045,030301,1
1318,1174,05,045,030303,2
3337,2967,05,045,030303,1
1470,1186,05,045,030600,2
2718,2432,05,045,030600,1
1351,1276,05,045,030600,3
3321,3229,05,045,030200,2
1102,1073,05,045,030200,1
1133,1110,05,045,030200,3
0,0,05,143,011300,5
4594,3551,05,143,011300,4
503,405,05,143,011300,6
1365,875,05,143,011300,2
1458,1399,05,143,011300,3
2799,2140,05,143,010701,2
2331,1910,05,007,020901,4
1759,1759,05,063,490800,2
995,995,05,063,490800,3
1808,1551,05,063,490600,1
1137,1046,05,063,490600,2
1165,1143,05,063,490400,2
1545,1306,05,099,090200,3
2085,1858,05,125,010303,2
788,746,05,125,010405,3
1248,1227,05,125,010507,2
445,445,05,125,010507,3
1795,1790,05,125,010512,2
1062,754,05,149,952401,2
2123,1710,05,149,952401,1
2171,2051,05,149,952402,3
1321,1321,05,149,952402,1
2392,1620,05,149,952302,1
1050,945,05,135,470100,1
510,483,05,135,470300,2
1398,1282,05,135,470300,3
602,585,05,135,470200,3
514,442,05,057,480200,2
1628,1486,05,057,480400,2
710,319,05,057,480400,1
1503,1372,05,057,480400,4
144,0,05,077,470300,2
759,675,05,119,002204,5
1093,757,05,119,002204,3
1345,873,05,119,002203,3
693,75,05,119,004500,2
761,61,05,119,004500,3
562,525,05,111,490600,1
1032,958,05,111,490600,2
1396,1304,05,111,490500,4
1767,1634,05,111,490500,3
763,730,05,119,004900,1
836,836,05,049,550200,1
1361,1229,05,049,550200,6
967,957,05,049,550200,5
1118,1118,05,049,550200,3
1531,1122,05,107,480200,3
574,398,05,107,480200,4
1287,1042,05,045,030702,2
602,572,05,119,004900,3
821,497,05,045,030900,3
1276,771,05,045,030900,2
1809,1675,05,109,953300,3
1094,1004,05,109,953300,2
