B01001_001E,B01001B_001E,B01001C_001E,B01001D_001E,B01001E_001E,B01001F_001E,B01001G_001E,B03002_003E,B03002_013E,state,county,tract
8109,492,37,502,0,124,242,5875,837,04,013,040521
3985,29,0,31,0,0,17,3877,31,04,013,040522
2936,115,0,41,0,0,29,2695,56,04,013,040523
1403,52,0,12,0,0,8,1303,28,04,013,040524
3310,24,0,20,0,0,0,3094,172,04,013,040525
2051,33,0,19,0,0,19,1909,71,04,013,040526
3829,68,0,31,0,17,139,3204,370,04,013,040527
5721,45,0,35,0,15,15,5520,91,04,013,040528
3086,0,19,53,6,0,9,2983,16,04,013,040529
3807,285,0,141,0,81,305,2477,518,04,013,040530
3660,0,3,31,6,318,66,2133,1103,04,013,050604
8192,527,70,173,15,609,176,5333,1289,04,013,050605
9731,211,0,139,0,546,367,6452,2016,04,013,050606
3552,154,10,22,0,85,67,2997,217,04,013,040531
7925,258,34,428,0,1248,151,3456,2350,04,013,050607
5229,604,21,25,32,486,146,2393,1522,04,013,050609
7954,812,313,191,0,621,228,3859,1930,04,013,050608
11012,1269,220,88,0,1260,218,4809,3148,04,013,050610
6159,662,51,26,31,377,162,2557,2293,04,013,050611
6201,371,8,104,0,895,164,2864,1795,04,013,050701
4804,334,101,41,0,647,121,1961,1599,04,013,050702
5775,255,76,51,0,618,46,2076,2653,04,013,060801
2893,242,135,94,45,226,86,1288,777,04,013,060802
5345,691,45,56,6,410,478,2153,1506,04,013,060901
3262,505,0,9,0,762,143,584,1259,04,013,060902
5874,414,76,178,44,950,214,1491,2507,04,013,060903
3602,254,86,30,0,391,88,1303,1450,04,013,060904
5645,69,113,193,0,29,117,4339,785,04,013,061010
7783,702,95,536,24,209,642,3318,2257,04,013,061011
4332,19,59,527,0,79,80,3297,271,04,013,216850
4132,35,17,283,0,33,47,3617,100,04,013,216851
3015,0,0,125,19,82,20,2608,161,04,013,216852
5157,105,0,659,0,159,65,3848,321,04,013,216853
3707,70,55,135,22,71,54,2917,383,04,013,217203
4653,55,0,389,17,30,147,3574,441,04,013,103216
3196,82,0,183,0,117,57,2701,56,04,013,216901
5005,201,10,323,0,103,108,2832,1428,04,013,619300
5933,234,192,469,0,371,213,3302,1152,04,013,619400
5621,138,9,207,0,498,196,3928,645,04,013,619500
1838,0,5,46,0,86,36,1414,251,04,013,619600
3908,63,0,16,65,68,145,2703,848,04,013,619700
4947,57,32,1157,0,147,275,2874,405,04,013,619800
6082,46,0,1250,0,94,106,4258,328,04,013,619900
94,0,0,0,0,0,0,13,81,04,013,723303
5090,114,28,0,0,677,192,3057,1022,04,013,723304
2671,105,586,7,12,256,42,568,1095,04,013,723305
6340,619,378,45,41,1251,298,2791,917,04,013,723306
2365,94,4,126,41,225,134,1487,254,04,013,723307
9222,960,0,109,0,45,132,6651,1325,04,013,723308
2517,142,83,419,19,13,112,1532,197,04,013,810000
6706,85,17,702,42,330,147,4974,409,04,013,810100
3693,254,329,455,0,34,316,2027,278,04,013,810200
6271,78,129,867,0,107,388,3736,966,04,013,810300
4969,446,52,583,0,96,258,3022,512,04,013,810400
2090,114,2,160,0,47,114,938,715,04,013,092708
4714,80,0,140,0,103,236,3675,480,04,013,103607
5389,685,6,83,0,193,223,1814,2385,04,013,103615
7046,500,10,166,0,140,246,4173,1811,04,013,104203
2414,23,7,33,0,6,71,1846,428,04,013,104214
6631,744,77,562,0,193,211,2614,2230,04,013,092307
6447,896,0,229,0,111,182,1961,3068,04,013,105602
5660,248,121,129,0,161,280,3848,873,04,013,104216
4418,297,72,287,0,32,154,3056,520,04,013,104226
3110,11,0,136,0,0,29,2759,175,04,013,105103
3349,62,66,273,0,176,44,1712,1016,04,013,105701
3800,75,79,167,0,27,81,3038,333,04,013,107500
3716,32,0,93,0,156,126,3157,152,04,013,107900
2272,63,0,14,0,198,58,1856,83,04,013,108100
3418,127,9,137,46,85,75,2368,571,04,013,108200
6380,217,141,158,0,2104,135,1232,2393,04,013,109500
8576,270,207,467,30,152,350,6080,1020,04,013,610000
818,0,0,12,0,5,0,758,43,04,013,610100
7387,64,0,90,0,50,46,6926,211,04,013,610200
9807,206,100,170,25,183,107,8111,905,04,013,610300
6806,0,19,231,0,0,131,5762,663,04,013,610500
5903,21,52,138,0,68,134,5077,413,04,013,610600
4773,225,86,317,0,231,467,1311,2136,04,013,522904
5376,97,14,178,11,33,291,4295,457,04,013,610400
7494,51,36,44,20,258,201,6575,309,04,013,610700
4757,245,0,364,24,74,35,3425,590,04,013,610800
9501,122,120,864,0,166,377,7148,704,04,013,610900
2718,34,31,164,4,13,172,2066,234,04,013,611000
3350,232,35,181,0,42,173,2485,202,04,013,611100
6020,200,95,372,0,136,243,4483,491,04,013,611200
6041,363,4,177,0,59,202,4730,506,04,013,611300
6166,233,43,436,0,0,187,5075,192,04,013,611400
7548,135,12,1274,0,46,319,5113,649,04,013,611500
3012,28,12,236,0,46,57,2378,255,04,013,611600
6602,97,0,460,0,143,0,5361,541,04,013,611700
6958,70,14,253,0,315,183,5462,661,04,013,611800
2879,61,44,196,0,40,41,2144,353,04,013,611900
3073,74,0,149,0,57,194,2470,129,04,013,612000
5518,200,0,724,0,169,85,4083,257,04,013,612200
8040,320,67,1409,0,35,232,5108,869,04,013,612300
8059,0,0,469,0,60,167,6494,869,04,013,612400
4348,0,0,97,0,31,115,3996,109,04,013,612500
2438,0,0,60,0,0,140,2180,58,04,013,612600
2278,2,0,75,0,27,32,2088,54,04,013,612700
2211,52,0,40,6,84,70,1830,129,04,013,612800
2741,13,0,60,0,0,127,2287,254,04,013,612900
1899,0,44,0,8,18,19,1640,170,04,012,020201
4008,58,46,214,49,79,114,2985,463,04,015,951900
1514,3,1449,0,0,6,0,39,17,04,015,940400
1607,52,12,4,5,0,48,1406,80,04,015,950500
5897,49,232,0,0,78,40,4490,1008,04,015,952700
2790,0,0,0,0,8,139,2424,219,04,015,953200
6089,0,0,14,12,592,282,3563,1626,04,015,951700
2854,0,0,38,0,75,68,2333,340,04,015,952400
3094,10,37,0,0,22,35,2606,384,04,015,952600
5985,39,0,10,0,378,145,4645,768,04,015,952900
3628,56,50,30,0,335,206,2011,940,04,015,951800
5833,0,122,86,0,199,63,4743,620,04,015,952800
3448,18,20,49,0,111,87,2209,954,04,015,953100
2637,15,2401,35,0,34,15,129,8,04,001,945100
6313,144,5793,24,0,21,143,184,4,04,001,944000
4886,63,397,139,0,45,201,3419,622,04,001,970200
3853,36,303,1,0,85,256,1758,1414,04,001,970300
4813,6,4726,21,0,0,23,29,8,04,001,942700
5741,24,5473,6,0,13,14,157,54,04,001,944100
6384,2,6256,0,0,9,41,76,0,04,001,944300
5066,19,51,345,0,188,188,3888,387,04,013,116710
4332,345,133,248,0,173,310,2460,663,04,013,116720
4972,223,211,61,0,0,179,3385,913,04,013,116725
3140,363,65,52,0,321,24,466,1849,04,013,092900
7760,545,184,329,27,1598,375,1729,2973,04,013,082012
4578,276,137,136,10,18,95,2209,1697,04,013,092710
5454,84,123,11,0,2071,332,983,1850,04,013,111602
2543,114,92,140,0,380,43,908,866,04,013,110701
5875,337,72,95,0,427,597,2707,1640,04,013,111300
4920,116,103,21,0,1468,262,1179,1771,04,013,111401
7852,434,40,118,0,3089,399,923,2849,04,013,112302
5367,281,472,145,41,1183,145,724,2376,04,013,113601
1078,109,64,0,0,141,0,118,646,04,013,114200
4484,630,227,85,8,1003,267,1231,1033,04,013,116205
3107,50,0,370,1,80,242,2239,125,04,013,617300
3311,27,10,0,0,40,74,3067,93,04,025,000801
8803,0,139,139,0,376,169,7095,885,04,025,000202
5945,39,53,83,105,197,187,4814,467,04,025,000300
5727,4,185,38,0,18,173,5012,297,04,025,000500
5161,22,43,49,0,693,94,3981,279,04,025,000900
3425,93,0,23,0,130,42,2950,187,04,025,000802
4146,13,0,83,13,0,41,3927,69,04,025,001101
4173,49,8,47,0,64,59,3779,167,04,025,001102
4963,71,1,1,0,450,408,3412,620,04,025,002001
4793,40,263,9,0,128,256,3423,674,04,025,002002
5055,32,31,3,0,172,141,3498,1178,04,025,002003
8204,26,39,39,0,107,109,6905,979,04,025,002004
2607,0,71,0,0,117,75,1888,456,04,025,002100
1326,11,7,0,0,350,58,363,537,04,027,000403
3459,38,18,21,0,771,67,555,1989,04,027,000404
3322,25,0,62,0,773,100,1520,842,04,027,000501
3133,133,81,9,0,455,30,1491,934,04,027,000502
7756,71,0,171,0,735,35,1381,5363,04,027,000905
7039,336,27,257,0,1274,259,1556,3330,04,027,000907
3486,382,5,87,4,523,171,1156,1158,04,027,000908
2252,0,40,32,20,345,18,1307,490,04,027,001001
1111,54,0,7,0,310,0,372,368,04,027,001003
2218,111,121,74,0,405,102,580,825,04,027,001004
3259,0,44,0,0,256,233,1927,799,04,027,010905
5688,22,247,261,0,450,99,3202,1407,04,027,010907
1528,0,0,13,0,96,3,1315,101,04,027,010910
6423,125,21,156,0,1026,343,2722,2030,04,027,010911
1494,0,115,0,0,358,46,411,564,04,027,010913
655,0,0,0,0,52,66,283,254,04,027,010914
10667,0,138,14,0,1878,97,1683,6857,04,023,966104
9360,0,46,88,0,1205,12,920,7089,04,023,966105
4664,48,0,266,0,283,32,120,3915,04,023,966200
4775,50,0,53,0,249,47,124,4252,04,023,966301
3544,59,61,0,0,332,47,156,2889,04,023,966302
4229,29,11,0,0,775,27,135,3252,04,023,966402
3059,0,37,0,0,349,106,118,2449,04,023,966401
6419,21,25,36,0,387,145,5056,749,04,025,000204
5257,27,24,109,0,38,48,4161,850,04,025,000604
6050,14,0,189,0,205,31,5188,423,04,025,000203
6707,10,44,133,22,139,221,5638,500,04,025,000401
4797,22,5,143,0,0,133,4210,284,04,025,000402
10294,72,0,79,0,147,423,7692,1881,04,025,000605
7140,68,8,103,0,572,192,4221,1976,04,025,000606
6013,69,24,66,0,68,139,5056,591,04,025,000607
4850,16,34,0,0,617,86,3175,922,04,025,000609
4716,16,38,13,0,12,72,4182,383,04,025,001001
4043,1,130,5,0,249,112,2701,845,04,025,000608
4949,46,55,129,0,40,108,4047,524,04,025,000610
3291,38,16,0,25,19,103,2811,279,04,025,001002
2895,46,0,7,0,0,53,2763,26,04,025,001401
3418,3,41,12,2,16,99,2924,321,04,025,001402
3625,9,12,0,10,78,56,3259,201,04,025,001403
5929,446,153,242,0,722,435,1021,2910,04,013,107300
2217,182,6,116,29,245,188,962,489,04,021,001703
4838,467,81,153,0,173,330,2596,1038,04,021,001706
6899,734,50,750,0,486,616,3484,779,04,021,001705
4337,381,0,178,5,249,286,2400,838,04,021,001709
3914,134,232,110,0,145,283,1816,1194,04,019,004626
6278,95,60,169,0,70,0,5361,523,04,019,004716
4797,0,4701,0,17,3,13,55,8,04,019,940800
1675,27,182,20,0,199,66,719,462,04,019,000800
2642,60,31,38,0,147,85,1133,1148,04,019,000900
5666,183,760,5,0,966,128,705,2919,04,019,002300
5674,167,286,81,0,1192,245,398,3305,04,019,002400
8153,94,218,66,0,3201,459,994,3121,04,019,002506
6396,461,248,31,290,89,340,3906,1031,04,019,002901
7496,841,383,125,0,839,258,2450,2600,04,019,003501
5661,44,759,88,0,625,351,214,3580,04,019,003704
2953,57,200,5,0,389,235,252,1815,04,019,003902
6984,37,3,226,0,41,170,5917,590,04,019,004025
3977,244,0,70,0,245,135,2823,460,04,019,004044
2043,128,1,63,0,116,110,1234,391,04,019,004056
6048,87,211,20,0,822,258,1036,3614,04,019,004312
3100,83,22,232,0,154,139,2297,173,04,019,004615
2735,14,0,88,0,58,21,2314,240,04,019,004633
1381,28,0,117,4,16,11,1072,133,04,019,004720
2186,14,1207,0,6,81,186,223,469,04,019,940900
5528,276,60,302,37,80,275,3943,555,04,019,001500
2761,153,98,47,0,102,77,1886,398,04,019,001700
5895,707,373,0,9,1431,223,596,2556,04,019,002100
6574,300,0,194,0,25,75,5652,328,04,013,216816
3378,44,6,128,0,0,217,2834,149,04,013,106200
9107,403,189,28,15,3077,113,1596,3686,04,013,109400
2783,109,0,0,0,1178,40,325,1131,04,013,109704
5927,698,125,226,23,745,266,2524,1320,04,013,111201
2004,4,0,15,0,503,0,134,1348,04,013,111501
3448,262,0,22,0,427,110,272,2355,04,013,112601
8785,1875,78,342,0,1333,349,715,4093,04,013,116602
6380,380,698,345,0,1605,467,2046,839,04,013,108602
5483,340,8,86,0,1027,141,1140,2741,04,013,103304
5093,85,0,224,10,94,232,4253,195,04,013,103611
5603,486,88,203,19,87,153,4054,513,04,013,103612
4442,234,128,76,11,399,200,2341,1053,04,013,104206
6170,623,64,393,0,443,296,3786,565,04,013,104222
2114,0,0,201,0,44,84,1453,332,04,013,104223
5670,59,0,28,10,22,31,3673,1847,04,013,105300
7061,163,88,462,0,679,226,2739,2704,04,013,105800
5421,217,255,182,15,166,86,3992,508,04,013,106100
4799,274,0,119,0,309,42,3621,434,04,013,106300
7410,457,141,400,0,834,63,2483,3032,04,013,107000
6471,719,493,320,0,871,63,604,3401,04,013,107102
7291,1071,297,528,0,616,354,3144,1281,04,013,107400
4175,334,39,150,0,348,163,2757,384,04,013,107700
2700,251,148,60,24,459,90,1126,542,04,013,108601
2384,160,102,83,0,229,309,1035,466,04,013,108901
4982,436,260,149,11,283,241,1853,1749,04,013,108902
6738,169,318,44,0,713,144,553,4797,04,013,110100
4270,182,0,137,0,894,158,1637,1262,04,013,110702
3262,171,44,6,17,1078,80,348,1518,04,013,109703
6093,531,157,27,10,1543,233,691,2901,04,013,116400
3025,9,10,47,22,92,173,2222,450,04,013,116707
2596,298,0,269,0,87,64,1363,515,04,013,116709
5058,0,0,103,0,16,107,4541,291,04,013,216807
4149,64,0,135,0,1,119,3677,153,04,013,216813
4446,0,0,187,0,10,66,3874,309,04,013,216820
2680,183,0,97,0,292,147,1528,433,04,013,422401
5262,13,244,61,49,125,267,3651,852,04,013,422509
4679,107,44,30,0,62,109,3329,998,04,013,422609
2428,171,207,0,0,583,60,255,1152,04,013,115400
4208,157,90,87,11,668,123,488,2584,04,013,115500
6645,1774,625,430,0,841,14,1050,1911,04,013,116000
4536,74,1,252,0,887,301,787,2234,04,013,092715
3881,169,25,82,0,454,63,1136,1952,04,013,092716
5523,714,194,272,0,434,255,946,2708,04,013,092717
3859,547,3,40,11,81,321,881,1975,04,013,092718
5055,611,329,255,31,899,416,1242,1272,04,013,092719
5842,348,30,403,0,268,363,3373,1057,04,013,092720
3645,442,47,458,0,278,152,1698,570,04,013,092721
3930,310,23,111,0,294,373,2080,739,04,013,092723
5655,965,0,154,0,207,169,604,3556,04,013,092801
5990,643,40,360,0,541,252,1373,2781,04,013,093001
4097,255,22,69,0,237,128,2588,798,04,013,092724
6547,435,106,85,0,386,423,979,4133,04,013,092802
4720,294,220,185,25,459,88,997,2452,04,013,093002
6041,574,152,6,0,623,330,973,3383,04,013,093105
4827,139,0,0,0,365,295,1224,2804,04,013,093106
3628,370,12,160,0,254,160,1154,1518,04,013,093200
3151,63,6,241,0,11,69,2626,135,04,013,103219
3996,302,0,0,0,950,158,1973,613,04,027,011104
7285,45,0,277,16,1416,347,3623,1561,04,027,011106
2493,0,32,116,9,346,60,1579,351,04,027,011107
4147,177,19,138,0,440,176,1971,1226,04,027,011108
3153,6,50,49,0,154,96,2445,353,04,027,011110
3628,82,0,0,0,323,30,2599,594,04,027,011111
2693,27,58,54,24,107,105,2154,164,04,027,011112
2389,18,41,24,0,160,22,2014,110,04,027,011114
1971,142,0,30,0,190,105,1010,494,04,019,002801
4070,108,108,228,0,357,167,2104,998,04,019,003502
4221,369,97,33,0,487,307,1752,1176,04,019,003503
6541,173,8,181,0,190,182,4193,1614,04,019,004022
1807,12,25,4,0,41,56,1492,177,04,019,004030
7284,67,0,314,0,153,765,4792,1193,04,019,004636
4116,14,16,441,0,350,252,2436,607,04,019,004616
2504,15,44,18,0,81,64,1560,722,04,019,004617
5140,0,78,0,0,452,184,2873,1553,04,021,002200
2753,17,6,51,0,15,195,1290,1179,04,021,002300
2524,0,90,0,0,130,117,653,1534,04,021,002400
1939,0,1815,0,0,12,12,86,14,04,021,941300
8481,262,2240,0,0,286,631,3101,1961,04,021,941400
2909,0,23,5,0,31,110,2202,538,04,023,966000
2288,0,23,0,0,68,0,1444,753,04,023,966101
1089,62,23,4,0,206,34,26,734,04,023,966103
6014,174,0,1218,0,384,193,3313,732,04,013,812700
4479,283,28,654,0,40,339,2735,400,04,013,812400
6243,305,6,1287,0,186,104,3863,492,04,013,812800
2776,40,0,468,0,95,222,1615,336,04,013,812900
3150,218,22,677,0,24,149,1807,253,04,013,813100
4663,50,38,1034,0,38,252,2999,252,04,013,813000
3899,102,41,541,0,111,127,2843,134,04,013,813200
5778,95,0,940,0,39,250,4094,360,04,013,813300
3432,31,0,362,0,45,195,2515,284,04,013,813400
3169,155,8,422,5,53,38,2022,466,04,013,813500
3721,110,11,346,18,35,117,2816,268,04,013,813600
2586,57,0,10,0,8,17,2485,9,04,013,813700
2380,22,9,14,0,0,0,2286,49,04,013,813800
5604,481,194,194,0,64,433,3603,635,04,013,813900
2602,62,0,97,0,10,10,2227,196,04,013,814000
5437,311,64,301,0,68,162,3789,742,04,013,814100
2676,78,4,134,0,80,156,2015,209,04,013,814200
3974,89,21,343,37,113,357,2553,461,04,013,814300
4440,200,14,192,0,77,211,3277,469,04,013,814400
5238,298,0,262,0,52,101,3587,938,04,013,814500
5140,101,77,219,0,215,180,3593,755,04,013,814600
4095,116,0,65,12,93,88,3232,489,04,013,814700
3575,492,197,0,0,149,145,748,1844,04,013,109200
7222,405,72,9,14,2104,265,534,3819,04,013,109602
4467,480,40,34,0,1002,136,542,2233,04,013,109604
2458,111,0,0,0,1018,102,211,1016,04,013,109705
5061,299,37,14,0,1653,28,243,2787,04,013,109801
5054,321,410,0,0,490,155,2860,818,04,013,110400
6795,395,130,66,0,1666,228,1687,2623,04,013,111502
3335,24,19,0,0,1123,127,946,1096,04,013,111601
3912,35,41,6,0,410,66,453,2901,04,013,112100
6952,88,93,0,0,1019,107,299,5346,04,013,112700
2805,84,6,0,0,1342,107,363,903,04,013,113201
2777,60,19,36,0,824,62,670,1106,04,013,113203
1223,248,27,10,0,303,51,160,424,04,013,113900
3243,529,147,110,0,371,68,604,1414,04,013,115200
5388,807,235,177,0,1046,312,1655,1156,04,013,116203
5238,171,68,278,0,20,351,3573,777,04,013,116708
6991,659,373,504,29,134,468,4033,791,04,013,116719
5415,1369,14,266,151,418,472,2036,689,04,021,001707
6346,395,22,130,29,331,271,3817,1351,04,021,001708
5159,365,110,92,0,74,391,2977,1150,04,021,001710
2523,336,15,155,0,61,45,1253,658,04,021,001702
731,2,40,0,0,0,7,636,46,04,012,020202
4482,0,0,93,0,11,0,3967,411,04,012,020502
1241,0,0,12,0,0,32,615,582,04,012,020602
0,0,0,0,0,0,0,0,0,04,012,980000
3139,10,0,46,0,0,9,3018,56,04,013,040514
4783,0,16,0,0,0,16,4603,148,04,013,010101
5066,24,0,274,0,0,13,4729,26,04,013,010102
4445,0,60,0,0,34,91,4132,128,04,013,030402
5006,0,5,56,0,2,0,4757,186,04,013,030401
4688,132,118,56,0,180,152,2991,1059,04,019,004068
4638,109,98,121,0,155,198,2940,1017,04,019,004071
2491,121,0,45,0,203,44,1538,540,04,019,004072
4861,337,0,110,0,245,378,3111,680,04,019,004073
1916,35,85,29,0,87,81,1160,439,04,019,004074
5846,971,327,14,10,1649,438,2087,350,04,019,004113
3783,316,97,53,0,277,143,2078,819,04,019,004069
2946,319,119,41,0,114,95,1710,548,04,019,004070
5054,1,546,0,14,1221,388,644,2240,04,019,004114
2569,145,110,6,0,307,309,478,1214,04,019,004116
6475,622,200,106,0,1420,302,480,3345,04,019,004117
7803,112,7,0,0,109,67,5861,1647,04,019,004119
1032,0,0,0,0,8,5,716,303,04,019,004120
7031,207,97,30,0,832,852,1328,3685,04,019,004115
4031,227,322,26,32,818,299,481,1826,04,019,004122
4026,130,55,218,0,86,344,1789,1404,04,019,004323
4141,84,66,11,0,430,40,636,2874,04,019,002503
4721,154,69,131,0,226,162,3506,473,04,019,002702
3203,116,11,75,0,102,40,2447,412,04,019,002904
4705,61,35,53,4,13,132,3608,799,04,013,420604
3935,240,354,8,190,140,90,1447,1466,04,013,420901
3571,66,52,33,6,96,247,2303,768,04,013,420902
7000,343,475,84,0,986,289,3492,1331,04,013,421102
2555,175,116,10,4,31,97,1488,634,04,013,421400
3112,108,18,4,0,463,250,1136,1133,04,013,421801
5412,224,366,35,27,1191,224,1653,1692,04,013,421802
5611,560,76,72,0,169,824,2463,1447,04,013,422203
6617,379,115,61,12,455,480,4110,1005,04,013,422501
5961,315,112,48,0,962,135,1488,2901,04,013,061200
4682,15,0,46,12,22,63,4436,88,04,013,071503
3478,142,30,97,0,0,0,3107,102,04,013,071802
5566,393,312,9,0,142,83,1441,3186,04,013,104502
5744,111,40,67,0,133,95,4577,721,04,013,104802
6503,136,74,186,0,487,154,3575,1891,04,013,071910
2129,37,0,7,0,36,122,1698,229,04,013,420215
4079,67,6,41,0,62,93,3455,355,04,013,420216
3598,17,24,154,0,25,115,2941,322,04,013,420402
4214,206,163,44,0,81,91,1950,1679,04,013,420401
3719,121,308,34,66,208,180,1903,899,04,013,420503
3643,38,74,23,0,138,191,2354,825,04,013,420504
2471,157,0,10,5,38,88,2002,171,04,013,420707
3767,38,23,0,43,38,28,3482,115,04,013,420708
3435,42,65,0,0,93,150,2638,447,04,013,420709
6405,165,2168,0,0,2303,245,268,1256,04,013,320002
6578,528,560,168,0,433,324,3018,1547,04,013,420501
3976,40,98,142,0,27,107,3290,272,04,013,420705
4913,96,136,217,0,52,34,3812,566,04,013,420706
4071,56,281,102,0,533,297,2029,773,04,013,421202
4954,14,134,45,0,1065,107,895,2694,04,013,421602
3463,212,67,66,0,489,49,860,1720,04,013,422105
2856,114,137,132,97,201,195,1882,98,04,013,422204
6641,600,169,448,0,216,390,4070,748,04,013,422209
2811,121,25,69,0,174,42,2043,337,04,013,422218
5417,0,32,393,0,114,198,4146,534,04,013,422305
4347,126,86,52,16,135,331,3009,592,04,013,422404
3168,75,30,19,9,45,73,2491,426,04,013,422508
2815,0,0,37,7,28,86,2365,292,04,013,422511
7005,141,25,146,0,138,94,5493,968,04,013,422615
6047,94,0,181,118,220,71,4204,1159,04,013,422617
3543,55,2926,12,28,22,338,50,112,04,013,941000
6687,292,134,532,0,92,308,3556,1773,04,013,523003
5446,122,214,15,0,2412,86,866,1731,04,013,109802
8759,400,18,22,0,2555,167,594,5003,04,013,109900
2502,423,229,70,0,149,125,1069,437,04,013,111204
4282,201,13,210,0,110,106,2962,680,04,013,111800
9821,422,212,283,130,1666,307,385,6416,04,013,112505
5098,239,160,195,0,1073,158,1445,1828,04,013,112900
5109,827,225,0,0,608,46,1487,1916,04,013,114703
5457,268,73,11,0,2062,73,1066,1904,04,013,113300
581,38,10,5,8,61,43,266,150,04,013,114301
2037,163,69,5,0,269,31,199,1301,04,013,114402
3677,407,27,9,0,1032,132,336,1734,04,013,114800
2433,80,80,214,0,216,99,574,1170,04,013,114900
10711,0,218,0,0,572,58,9397,466,04,015,950100
5486,28,14,148,0,149,38,4565,544,04,015,953000
5103,17,0,221,0,0,26,3864,975,04,015,952500
9658,355,68,315,0,315,338,7007,1260,04,013,817100
7510,247,70,22,8,130,60,5546,1427,04,013,817200
5482,17,0,29,0,7,57,5163,209,04,013,817300
2717,0,52,12,0,9,34,2583,27,04,013,817400
2997,32,0,0,0,0,52,2861,52,04,013,817500
1830,6,47,0,0,42,110,1202,423,04,013,817600
1104,4,907,7,0,9,102,49,26,04,013,941200
0,0,0,0,0,0,0,0,0,04,013,980100
3863,238,77,276,0,179,444,1865,784,04,013,061047
2044,187,43,0,0,374,87,252,1101,04,013,061401
3909,41,13,101,0,109,65,3293,287,04,013,071514
6039,701,34,68,0,973,335,780,3148,04,013,061402
3838,285,1,142,17,42,175,2749,427,04,013,071515
3034,214,17,10,9,108,114,1905,657,04,013,071701
3115,49,0,57,0,0,16,2955,38,04,013,071702
3148,94,0,94,0,437,10,1393,1120,04,013,071912
4903,514,19,87,0,261,275,2690,1057,04,013,071913
3152,25,181,21,6,419,297,1139,1064,04,013,071914
3548,141,41,86,2,364,127,1797,990,04,013,071915
2843,410,29,342,0,559,41,627,835,04,013,082016
4942,1092,163,227,0,703,248,1310,1199,04,013,082017
6025,309,79,175,7,1854,26,1004,2571,04,013,082018
2724,421,5,235,0,298,6,1137,622,04,013,082019
3896,373,0,107,0,268,36,2169,943,04,013,082020
2365,97,65,35,0,135,99,529,1405,04,013,082021
4873,339,153,274,54,744,276,1853,1180,04,013,082022
5415,521,65,278,0,556,271,2128,1596,04,013,082023
4295,304,204,106,0,178,134,1540,1829,04,013,082024
2662,333,9,89,25,172,58,996,980,04,013,082025
6235,728,129,223,6,227,314,2444,2164,04,013,082026
4570,579,7,78,0,410,108,1377,2011,04,013,082027
4615,333,48,221,15,1474,198,719,1607,04,013,082028
10827,679,9,272,155,1474,571,1799,5868,04,013,082203
7451,1143,27,32,30,361,514,866,4478,04,013,082204
6692,1082,65,58,112,474,155,1028,3718,04,013,082205
3175,37,124,13,0,63,112,2607,219,04,013,420212
2311,92,1,233,0,56,50,1714,165,04,013,420301
5359,160,48,109,86,152,176,3651,977,04,013,420602
3323,409,30,0,0,101,14,1220,1549,04,013,421502
4063,98,67,0,79,898,45,1661,1215,04,013,421601
6397,133,246,64,0,725,100,1093,4036,04,013,421902
3574,88,41,0,0,202,49,920,2274,04,003,000600
9040,457,52,337,0,224,285,5855,1830,04,003,001800
6932,454,0,353,0,87,196,4512,1330,04,003,001900
3094,9,0,16,0,451,61,1685,872,04,003,001200
6077,3,43,73,0,105,41,5352,460,04,025,001200
14319,79,255,228,0,33,264,12055,1405,04,025,001900
3692,274,15,50,0,499,110,542,2202,04,027,000700
2117,0,73,0,25,620,79,809,511,04,027,011000
3139,68,150,0,0,534,113,732,1542,04,027,000301
4955,57,41,72,0,861,218,1306,2400,04,027,000600
3597,36,7,59,0,604,235,1361,1295,04,027,000903
3115,28,170,79,0,395,230,898,1315,04,027,000902
3243,172,88,113,0,1184,11,384,1291,04,027,000402
3915,102,9,94,0,573,375,1573,1189,04,027,001200
2215,144,62,12,0,312,128,536,1021,04,027,000100
5054,205,26,139,0,566,210,1490,2418,04,027,000800
3197,117,82,15,0,160,130,1404,1289,04,027,000901
6066,262,36,288,0,377,166,3617,1320,04,013,523006
5558,621,195,319,205,212,310,2866,830,04,013,523103
4894,109,0,220,22,336,147,3185,875,04,013,422616
5816,319,50,267,11,207,176,2727,2059,04,013,523104
1622,7,54,21,0,75,74,1094,297,04,013,422205
3595,21,152,70,0,194,171,2410,577,04,013,422217
5352,42,43,361,41,365,265,3074,1161,04,013,422302
4777,270,0,279,0,93,233,3205,697,04,013,422309
3194,102,0,145,11,16,8,2395,517,04,013,422510
6387,61,23,187,0,12,122,5862,120,04,013,216819
6491,0,21,171,0,0,38,6162,99,04,013,216821
4133,60,0,149,0,36,226,3303,359,04,013,217300
5726,554,7,120,0,69,320,3906,750,04,013,422514
3067,17,0,38,0,44,79,2745,144,04,013,422610
4414,241,126,409,0,259,56,2386,937,04,013,522901
5745,288,95,179,0,555,84,2034,2510,04,013,523002
56,0,34,18,0,0,0,0,4,04,013,941100
4480,28,18,54,0,32,189,3643,516,04,013,104900
5261,211,51,135,6,171,64,3918,705,04,013,104202
3237,210,57,110,0,24,231,2173,432,04,013,104219
5975,349,71,444,0,114,100,4280,617,04,013,104224
3447,163,60,0,0,660,68,548,1948,04,027,000200
4324,0,85,0,0,980,46,222,2991,04,027,000302
5704,58,27,0,0,1680,104,2159,1676,04,027,001100
2357,21,583,0,0,447,24,254,1028,04,027,011501
9924,0,0,0,0,2517,1,11,7395,04,027,011600
