B02001_001E,B02001_002E,state,county,tract,block group
866,577,01,121,010500,1
740,250,01,073,000300,2
669,67,01,073,000400,5
900,0,01,073,010602,6
733,76,01,073,010602,1
1183,1054,01,097,002000,2
1281,311,01,097,002200,3
756,371,01,097,003408,2
951,0,01,097,003902,1
937,43,01,097,005000,2
2251,1770,01,097,005900,2
2145,1756,01,097,006105,2
351,6,01,073,004000,3
781,0,01,073,005101,1
2269,2102,01,069,042000,4
877,593,01,081,040800,1
2386,750,01,081,041000,2
3391,3247,01,003,011403,2
1447,920,01,003,010600,3
540,328,01,077,010700,1
1481,1421,01,077,010800,2
1873,1402,01,077,010400,2
1295,1238,01,051,030200,2
993,841,01,051,030600,3
2208,2157,01,051,030100,1
1338,1276,01,051,030100,2
1225,986,01,051,030200,4
783,566,01,031,010400,2
3088,2718,01,031,011201,3
1336,1240,01,103,000300,1
2353,2313,01,043,964100,1
891,826,01,081,041900,1
1011,121,01,081,041400,1
1323,194,01,081,041400,2
2052,1498,01,081,041700,1
772,126,01,081,040602,2
1431,1239,01,097,003100,1
877,858,01,057,020000,2
1408,1361,01,057,020100,2
1699,1066,01,057,020200,3
1106,1050,01,057,020400,2
1147,603,01,101,002000,1
825,813,01,101,002000,4
922,0,01,101,000600,1
664,664,01,073,011500,3
3740,3125,01,073,011703,1
2041,1545,01,073,011703,3
332,187,01,073,012403,1
570,28,01,023,956700,3
1116,1074,01,059,973100,1
887,887,01,059,973400,1
452,248,01,059,972900,2
1126,976,01,059,973300,2
1238,1080,01,071,950300,5
1595,1403,01,071,950600,2
1185,1185,01,071,950100,5
1083,754,01,107,050000,2
1503,1085,01,107,050000,3
1253,83,01,073,010302,3
669,118,01,073,010401,1
3568,1774,01,125,012700,1
1097,0,01,125,011800,1
856,6,01,125,011800,2
2658,733,01,073,005905,3
353,165,01,073,010500,2
3083,3060,01,073,010805,1
1914,1358,01,081,040200,3
781,322,01,081,041300,2
1847,1643,01,073,011400,2
1320,1250,01,073,011400,3
543,336,01,073,012602,2
1013,520,01,039,962000,2
862,854,01,125,010702,4
1520,766,01,125,010403,1
774,452,01,125,010404,2
701,0,01,073,001400,3
1717,766,01,073,002000,2
1156,13,01,073,003802,1
1669,93,01,073,003802,2
356,19,01,073,004000,5
1840,1470,01,049,961400,2
1054,1044,01,077,011000,2
972,667,01,077,011000,5
1529,1481,01,077,011502,2
2840,2668,01,077,011502,1
963,421,01,051,031200,2
3909,2804,01,051,031000,1
964,737,01,051,031100,1
836,644,01,051,031100,3
2629,2071,01,069,040800,4
1684,1474,01,069,040800,2
1151,103,01,069,041400,1
904,18,01,069,041400,3
1967,1916,01,069,042100,3
825,478,01,069,042100,4
865,798,01,031,010600,1
696,674,01,031,010600,2
1469,954,01,031,011000,1
702,649,01,031,010100,1
2374,560,01,073,005907,1
1632,0,01,073,012002,3
654,384,01,073,012402,2
1040,1038,01,073,012200,1
1157,178,01,073,012402,1
520,227,01,073,012402,3
446,221,01,073,012500,1
865,718,01,073,012500,4
1508,1077,01,073,012500,3
1199,495,01,073,012500,2
858,29,01,073,013002,2
782,6,01,073,013002,1
559,90,01,073,013200,2
1114,81,01,073,013200,3
572,5,01,073,013200,1
867,747,01,003,011300,1
1320,1266,01,003,011300,4
3636,3250,01,125,010602,1
2533,2492,01,125,010602,3
2646,2443,01,125,010702,1
2008,1688,01,125,010702,3
2974,2103,01,125,010303,1
1577,1124,01,125,010403,3
871,445,01,125,010403,2
1483,1393,01,003,011401,3
1019,940,01,003,011401,2
2561,2164,01,003,011000,2
2196,1911,01,003,010100,2
1482,1169,01,003,010100,3
1432,579,01,125,012303,1
1918,366,01,125,012501,1
2742,1452,01,125,012502,1
1766,1114,01,125,012600,1
738,0,01,073,001400,2
467,0,01,073,001400,1
1334,230,01,073,002000,1
1164,375,01,073,002000,3
1387,8,01,073,003802,3
937,0,01,073,003802,4
541,20,01,073,004000,2
605,21,01,073,004000,4
1116,1062,01,049,961400,1
1557,1464,01,049,960300,2
1179,951,01,049,960300,1
1927,1699,01,049,960300,5
1271,1201,01,049,960300,3
1532,1349,01,049,960300,4
987,718,01,049,960900,4
718,629,01,049,960900,2
1116,1021,01,049,960900,1
931,852,01,049,960900,3
1702,1137,01,049,961300,1
973,973,01,049,961300,5
1558,804,01,049,961300,3
886,863,01,049,961300,2
951,919,01,049,961300,4
1862,1796,01,049,961000,2
1524,1490,01,049,961000,3
1377,1196,01,049,960100,4
2039,1947,01,049,960100,1
635,635,01,049,960100,3
1470,1428,01,049,960700,4
566,549,01,127,021600,2
972,871,01,127,021600,1
573,422,01,127,020400,1
1306,1298,01,127,021000,1
1236,178,01,125,010404,1
1509,1383,01,125,012000,1
897,185,01,125,012304,2
1233,176,01,125,012800,2
720,707,01,073,010703,2
3314,3250,01,073,010705,1
1541,378,01,073,011104,1
1303,623,01,073,011104,2
1801,1565,01,073,011206,1
704,437,01,073,011600,1
851,52,01,073,013400,1
1055,322,01,113,031100,2
2628,1845,01,113,030901,3
511,333,01,113,030901,4
608,407,01,125,010404,3
2005,1912,01,021,060300,1
1718,0,01,073,000700,2
638,0,01,073,000700,3
861,99,01,073,001100,2
1028,0,01,073,001100,4
262,0,01,073,001100,6
1393,1132,01,055,000500,2
841,738,01,055,000600,2
691,493,01,055,000600,1
1828,490,01,055,001600,1
917,360,01,055,001600,3
2168,1317,01,097,005600,2
2527,2157,01,097,005600,3
1227,1170,01,097,005700,1
284,251,01,097,006000,1
340,0,01,097,000401,4
350,0,01,097,000401,2
1039,5,01,097,000500,1
515,220,01,097,001901,1
715,495,01,097,001902,3
634,248,01,097,001902,2
529,0,01,101,002300,4
535,0,01,101,002300,3
392,372,01,055,000500,1
649,381,01,107,050300,2
794,521,01,059,973200,2
1530,1453,01,059,973700,3
1811,1096,01,081,041100,2
3856,1552,01,081,041100,1
2855,1859,01,081,041100,3
3112,2567,01,081,042002,1
2049,600,01,073,005903,3
1776,395,01,073,005908,2
575,0,01,073,010200,3
1180,383,01,073,010200,2
1760,1589,01,073,010703,1
1036,981,01,121,011500,4
1467,1397,01,121,011500,1
653,629,01,055,000400,5
775,690,01,055,000400,1
870,809,01,055,000400,2
972,680,01,055,000400,3
593,67,01,055,000700,2
580,28,01,073,004200,1
563,493,01,055,000700,1
1329,515,01,055,001000,1
913,673,01,055,010100,2
1314,927,01,055,010100,1
1698,1552,01,055,010502,1
999,991,01,055,010502,2
2419,2376,01,055,010502,3
1679,329,01,121,010500,2
1331,905,01,121,010900,1
703,111,01,073,000300,1
607,9,01,073,000400,1
333,12,01,073,000400,4
573,10,01,073,003200,1
677,87,01,073,003200,2
636,118,01,073,003500,1
899,8,01,073,003500,3
1228,42,01,073,003700,1
888,45,01,073,003700,2
817,695,01,073,004701,2
646,385,01,073,004701,1
1753,450,01,113,030700,3
1244,240,01,113,030700,2
752,193,01,113,030700,1
671,104,01,073,010401,2
424,151,01,073,010401,3
1009,520,01,073,010401,5
1344,1171,01,073,010706,1
987,892,01,073,010801,3
2228,2106,01,073,010801,1
667,375,01,073,010803,1
2394,2171,01,073,011706,1
2283,1846,01,083,020700,1
606,30,01,069,040600,3
880,43,01,073,010401,4
1046,287,01,125,011600,3
1286,27,01,125,011701,1
1426,0,01,125,011703,1
3536,51,01,125,011703,2
3681,2562,01,125,012100,2
2744,1788,01,125,012100,1
1790,1650,01,125,010203,1
1683,1233,01,125,012700,2
861,0,01,125,011800,3
380,0,01,125,011800,4
907,849,01,125,010703,2
2011,1741,01,125,010703,1
2047,1350,01,073,010002,3
820,209,01,073,010002,2
787,219,01,073,010500,3
193,47,01,073,010500,1
1548,1076,01,073,010805,2
519,169,01,073,010900,2
367,185,01,073,010900,5
788,73,01,073,010900,1
1173,1155,01,079,979800,1
523,330,01,079,979100,2
560,341,01,079,979200,2
1126,255,01,079,979200,5
1420,1214,01,079,979200,3
1515,1363,01,079,979500,4
1630,1545,01,079,979500,2
1344,1344,01,079,979500,3
1568,1471,01,079,979300,4
1066,725,01,079,979300,2
561,561,01,079,979600,1
1226,1081,01,079,979600,2
1784,1537,01,079,979600,4
3941,3734,01,003,010701,1
2162,2047,01,081,041900,3
3551,2805,01,081,041900,4
661,0,01,081,041400,3
796,152,01,081,041400,4
2866,1666,01,081,041700,2
2543,1449,01,081,041700,3
5603,2773,01,081,040602,1
906,198,01,081,041600,2
1855,1565,01,097,007103,2
575,5,01,097,001100,1
624,76,01,097,001100,2
1045,29,01,097,001100,3
878,115,01,097,000800,3
956,0,01,097,000800,5
1439,337,01,097,000800,1
830,0,01,097,000800,4
522,0,01,097,000800,2
763,29,01,097,002302,1
947,16,01,097,002302,2
1132,77,01,097,002700,2
1136,302,01,097,002700,1
1118,869,01,097,003100,3
2329,1627,01,097,003100,2
1685,624,01,097,003405,1
1172,1076,01,057,020100,1
707,668,01,057,020100,3
764,703,01,057,020200,2
1285,1120,01,057,020200,1
727,660,01,057,020400,4
873,852,01,057,020400,1
1038,1007,01,057,020400,3
1458,370,01,101,002000,2
954,942,01,101,002000,3
1581,1376,01,081,041900,2
2824,795,01,081,041600,1
915,915,01,073,005600,3
1656,1235,01,073,005600,2
4879,4381,01,073,011107,1
1073,16,01,073,013300,2
1813,1218,01,073,014406,4
728,286,01,073,013801,1
582,0,01,073,013801,2
470,97,01,023,956800,1
472,377,01,023,956800,3
1377,908,01,023,956800,2
1104,1039,01,023,956900,4
637,618,01,023,956900,1
850,253,01,023,957000,1
1399,969,01,023,957000,2
1108,755,01,073,005600,4
1260,778,01,113,030300,3
1062,795,01,113,030300,1
1571,11,01,113,030800,1
6914,3207,01,113,030902,1
492,307,01,113,030902,3
4081,1343,01,113,030902,2
819,191,01,113,031100,1
645,0,01,073,001500,3
1140,793,01,073,002306,3
277,14,01,073,003400,1
597,90,01,073,003400,3
842,616,01,073,005000,3
1517,267,01,073,005500,2
582,72,01,073,005702,3
442,17,01,073,005702,2
670,80,01,073,005702,4
1706,1370,01,019,956000,3
1654,1531,01,019,956000,1
1388,1379,01,019,955800,2
1376,1317,01,019,955800,3
766,766,01,039,962400,3
466,446,01,039,962400,2
847,667,01,079,979900,2
981,667,01,079,979900,1
1276,1059,01,079,979800,3
832,574,01,039,962600,1
760,616,01,039,963000,3
708,614,01,039,963000,4
1064,1019,01,039,963000,1
676,590,01,039,961700,2
1516,1223,01,039,961700,1
436,322,01,039,962000,4
1143,973,01,003,010500,2
751,466,01,113,030300,2
1071,919,01,079,979400,3
1896,1104,01,059,973300,1
607,607,01,059,973500,3
939,926,01,059,973500,1
799,784,01,059,973500,2
1701,1431,01,059,973000,1
994,768,01,059,973000,2
1609,1225,01,059,973000,4
1152,596,01,059,973000,3
1501,897,01,059,973200,1
1522,1059,01,059,973200,3
2245,1938,01,117,030800,2
1961,1840,01,117,030800,1
1135,1117,01,117,030331,1
2229,1596,01,117,030605,1
1043,807,01,117,030316,1
842,801,01,117,030608,1
1296,1251,01,117,030330,1
2458,2296,01,125,010101,2
1003,956,01,125,010204,2
2642,2451,01,125,010301,1
2246,1443,01,125,010301,3
883,774,01,125,010302,3
1147,1005,01,125,010302,1
724,558,01,125,010701,3
3765,2166,01,125,010701,2
2150,1586,01,125,010802,1
3732,626,01,125,012405,2
914,246,01,125,012405,3
3268,1903,01,125,012503,2
1273,526,01,073,012403,2
881,270,01,073,001600,1
1333,0,01,073,001600,4
677,0,01,101,002300,2
540,0,01,101,002400,1
312,0,01,101,002400,3
200,0,01,101,002400,4
616,11,01,101,002400,2
520,32,01,101,003200,3
1392,55,01,101,003200,6
594,0,01,101,003200,5
903,54,01,101,003200,1
1033,128,01,101,003200,2
504,331,01,121,010900,2
2018,607,01,121,011200,1
820,327,01,121,011200,2
954,673,01,121,011400,1
1467,647,01,121,011800,1
1793,1318,01,121,010400,1
826,784,01,121,010400,2
651,483,01,121,012000,1
498,111,01,121,012000,2
1733,1236,01,121,011900,2
1750,1639,01,121,011000,1
610,11,01,073,010602,4
1221,210,01,073,010602,5
731,0,01,073,010602,3
500,229,01,097,002000,1
493,95,01,097,002200,2
970,178,01,097,002200,1
1116,544,01,097,003202,2
984,255,01,097,003408,1
1801,634,01,097,003408,3
475,5,01,097,004800,1
789,0,01,101,002300,1
557,55,01,097,004800,2
735,234,01,097,005000,1
797,26,01,125,011600,2
1627,973,01,125,011600,1
1149,103,01,073,013400,3
1671,430,01,073,013901,1
856,844,01,073,014204,1
815,67,01,073,001500,2
576,10,01,073,001500,4
690,98,01,073,001500,1
3323,2919,01,081,040700,2
2047,1707,01,081,040700,1
917,846,01,081,040400,2
1389,975,01,061,050100,3
654,21,01,073,000500,4
501,52,01,073,002100,3
536,219,01,073,002400,5
519,363,01,073,002400,6
3203,2658,01,103,005101,1
833,0,01,073,005200,4
475,7,01,073,010100,3
455,4,01,073,010100,2
2347,2344,01,043,965500,1
954,954,01,043,965000,2
1246,1157,01,043,965000,1
1332,1152,01,043,965000,5
1261,1253,01,043,965000,6
1037,963,01,043,965600,1
2103,2068,01,043,964400,1
1188,1174,01,043,964600,3
938,938,01,043,964600,2
1422,1401,01,043,965300,2
1572,1550,01,043,965300,1
1016,1016,01,043,964100,4
1218,1218,01,043,964100,3
743,743,01,043,964100,5
857,839,01,043,964100,2
2643,2455,01,031,010300,1
2245,1954,01,031,010300,2
3688,2706,01,031,011201,2
2577,2015,01,031,011201,1
1581,1285,01,103,000300,2
3419,3160,01,103,005404,1
923,824,01,103,005404,3
2558,2309,01,103,005301,1
1609,1492,01,103,005301,3
1726,1677,01,103,005301,4
732,631,01,071,950200,4
1158,1148,01,071,950200,2
1002,791,01,071,950200,1
1282,0,01,101,003200,4
2093,1770,01,103,005600,1
1387,1030,01,103,000800,2
1568,874,01,103,000800,1
2589,1405,01,103,000900,1
1028,719,01,103,000900,2
1357,570,01,073,013902,1
914,33,01,073,000800,1
498,0,01,073,000800,5
803,0,01,073,000800,3
388,0,01,073,000800,4
1924,1095,01,073,002305,1
1149,1092,01,073,002305,2
642,0,01,073,003600,1
598,132,01,073,003600,6
692,10,01,073,003600,2
1609,1378,01,003,010500,1
1101,901,01,003,011202,2
932,843,01,003,010400,2
403,314,01,055,001300,1
818,786,01,069,041900,6
1422,1111,01,069,041900,2
1729,1463,01,069,041900,3
1661,1456,01,069,041900,1
1009,672,01,069,041900,4
1103,919,01,069,041900,5
1794,1536,01,069,041600,1
1345,295,01,069,041600,2
545,467,01,069,041600,4
1536,1293,01,069,041600,3
1414,1087,01,021,060402,1
1339,1108,01,021,060402,2
2839,2172,01,021,060402,3
1924,1724,01,021,060401,1
2196,1938,01,021,060401,3
1335,1161,01,021,060500,3
846,324,01,021,060500,1
1730,1625,01,021,060101,4
711,288,01,021,060101,1
914,652,01,021,060101,3
1517,793,01,021,060102,3
1308,1060,01,021,060102,1
610,570,01,021,060102,4
1992,1960,01,021,060600,2
1368,1368,01,021,060700,4
1475,1475,01,021,060700,1
1074,729,01,021,060700,3
390,9,01,073,010302,1
2252,79,01,073,010302,2
1075,833,01,003,010500,4
3677,2872,01,003,010300,2
2641,1712,01,003,010300,3
3095,2626,01,003,010300,1
10316,9463,01,003,010703,1
9576,7560,01,003,010703,2
2396,2293,01,003,010704,1
440,0,01,073,000500,3
849,34,01,073,000500,1
972,915,01,071,950700,2
1160,1160,01,071,950700,1
2353,2068,01,071,951100,4
1433,1303,01,071,951100,1
1202,1061,01,071,951100,3
327,302,01,071,950200,3
1377,1377,01,073,010802,1
1076,788,01,079,979400,2
975,717,01,079,979400,4
845,716,01,081,040300,1
1467,1087,01,081,040300,2
6097,5169,01,081,040500,2
3881,2076,01,081,040500,1
2934,2223,01,081,041200,1
1566,1152,01,081,041200,2
3294,2306,01,097,006105,1
2315,82,01,101,002900,5
2169,51,01,101,002900,3
768,128,01,073,004000,1
398,0,01,073,005101,2
815,698,01,069,042000,3
2480,2279,01,097,005900,1
3254,2274,01,081,040400,4
1150,980,01,081,040400,1
1808,1520,01,081,040400,3
5211,3667,01,081,041000,1
973,379,01,081,041000,3
1280,34,01,003,010600,1
838,185,01,003,010600,2
1329,942,01,077,010100,2
652,528,01,077,010700,2
516,408,01,077,010700,3
881,475,01,077,010800,3
508,414,01,077,010800,1
1116,866,01,077,010400,1
1110,943,01,051,030200,3
786,703,01,051,030200,1
1789,1399,01,051,030600,1
1829,1462,01,051,030600,2
1273,1047,01,051,030100,3
4410,2398,01,051,030100,4
1285,1067,01,051,030800,1
2131,759,01,051,030800,2
1057,359,01,051,030800,4
2322,1275,01,051,031300,1
1394,614,01,051,030400,1
1497,1362,01,051,030400,3
1229,864,01,051,030400,6
725,591,01,051,030400,5
1449,1248,01,051,030500,3
1348,1167,01,051,030500,1
1154,1127,01,051,030300,2
530,364,01,103,000100,3
2358,308,01,073,010402,1
441,40,01,073,002700,3
572,29,01,073,002700,2
2126,208,01,101,003302,2
1151,187,01,101,003302,4
2225,739,01,101,003302,1
861,370,01,101,003302,3
461,0,01,101,006100,2
1727,10,01,101,006100,1
796,176,01,101,000200,1
787,53,01,101,000700,1
760,170,01,101,000700,2
1001,620,01,089,002100,2
1181,262,01,089,002100,3
3675,2877,01,089,010200,2
3492,2883,01,089,010402,1
2668,1665,01,089,010402,2
1658,1214,01,089,010702,1
2921,1355,01,089,010702,2
2600,2140,01,089,011014,2
1323,161,01,089,000502,1
1628,285,01,089,000702,1
878,456,01,089,000702,2
822,61,01,089,001200,1
761,37,01,089,001200,2
659,151,01,055,000300,2
865,647,01,073,005302,3
1443,1407,01,083,020402,1
1399,1035,01,083,020402,3
2149,1847,01,117,030317,1
3246,2541,01,117,030607,1
4736,4168,01,117,030609,2
1701,1244,01,121,011600,2
1175,1127,01,121,011700,1
797,544,01,121,011700,2
2027,1317,01,121,011100,3
340,0,01,073,003600,5
1031,35,01,073,003803,1
727,4,01,073,003803,4
887,45,01,073,003803,3
557,439,01,077,010100,1
2231,2041,01,103,005405,1
865,860,01,103,005405,2
415,0,01,103,000400,3
1156,931,01,103,000400,4
2221,2140,01,103,005200,2
1682,1534,01,043,965100,2
2059,2012,01,043,965100,1
1539,1531,01,043,965200,2
857,767,01,043,964300,1
1015,1015,01,043,964300,3
1807,1622,01,043,964300,2
797,672,01,027,959200,1
1019,976,01,027,959200,3
1654,1595,01,027,958900,1
2498,2446,01,103,005200,1
1580,1527,01,103,000200,1
1119,1107,01,103,000200,3
1636,926,01,103,001000,2
2009,2009,01,103,005500,3
1340,1243,01,103,005500,4
1104,1063,01,103,005500,1
3500,2516,01,073,014203,3
3991,1841,01,073,014203,1
903,699,01,069,042000,2
1551,1520,01,069,040100,2
2380,2103,01,069,040100,1
1688,1638,01,069,040100,3
1661,861,01,069,040700,2
1298,603,01,069,040700,1
733,47,01,073,001902,3
1458,153,01,073,002200,1
1121,17,01,073,002200,2
914,0,01,073,002900,1
905,0,01,073,002900,2
141,0,01,073,002900,3
533,0,01,073,003100,2
1820,18,01,073,003100,3
764,17,01,073,003100,5
315,7,01,073,003100,1
621,68,01,073,003100,4
688,669,01,073,004702,1
1032,860,01,073,004702,3
1746,1641,01,073,004702,2
990,968,01,073,004800,1
431,385,01,041,963600,3
1273,820,01,041,963600,2
905,667,01,041,963400,2
1974,1387,01,041,963700,1
1423,1117,01,041,963900,1
1659,1491,01,043,964500,1
781,775,01,043,964500,2
441,56,01,107,050400,3
702,413,01,107,050100,3
1171,1073,01,107,050100,1
1762,391,01,073,011802,3
1549,701,01,073,011802,4
1182,413,01,073,012103,1
192,0,01,073,013100,3
1432,0,01,073,013100,2
725,72,01,073,001200,2
960,0,01,073,001200,4
646,0,01,073,001200,1
1195,67,01,073,004500,2
640,608,01,073,012701,2
1455,1052,01,083,020900,2
1822,1752,01,073,010702,1
1819,1472,01,073,010702,2
2968,2880,01,073,010804,1
561,525,01,081,041200,3
3231,2945,01,081,041800,2
3005,2659,01,081,041800,3
2283,1712,01,081,041800,1
1046,861,01,081,040200,4
700,552,01,081,040200,2
1598,1057,01,081,040200,1
1036,363,01,081,041300,3
1805,1430,01,081,041300,1
2184,2042,01,073,011400,4
1426,932,01,073,011400,1
472,389,01,073,012602,3
1285,562,01,073,012602,4
1226,974,01,039,962000,3
1341,985,01,039,961800,2
1666,1390,01,039,961800,1
820,820,01,039,961600,3
871,830,01,039,961600,2
751,661,01,039,962500,2
630,537,01,039,962500,1
1098,594,01,039,962700,1
822,802,01,039,962800,1
706,553,01,039,961900,1
765,738,01,039,962300,1
1208,1135,01,039,962900,2
655,616,01,039,962900,1
1390,1119,01,039,962100,2
1588,979,01,041,963800,1
2005,1712,01,125,010103,1
1468,1468,01,125,010103,2
2930,2525,01,125,010405,1
1265,646,01,125,010405,2
1414,605,01,125,012403,1
1743,520,01,125,010803,1
716,686,01,127,020100,4
425,171,01,127,020100,3
938,628,01,127,020100,2
657,373,01,127,020100,1
1564,1499,01,127,020200,3
1172,897,01,127,020200,2
1825,1605,01,127,020200,1
1615,1601,01,127,020600,2
1025,1012,01,127,020600,1
802,771,01,127,021100,3
902,873,01,127,021100,2
775,731,01,127,021100,1
1635,1560,01,127,021200,3
608,608,01,127,021200,2
752,727,01,127,021500,2
880,19,01,101,001200,2
303,3,01,101,001200,3
890,105,01,101,001300,2
993,527,01,101,001300,1
1470,129,01,101,003100,1
1073,32,01,101,003100,3
707,358,01,101,005101,1
196,78,01,101,005101,2
3306,2479,01,101,005406,3
1617,851,01,101,005604,3
1350,901,01,101,005604,1
677,406,01,101,005800,1
372,199,01,101,000100,1
284,0,01,101,001100,3
1021,870,01,061,050400,5
1001,998,01,061,050400,4
1320,803,01,061,050400,2
1569,1450,01,061,050100,1
2551,1457,01,073,002700,1
1090,444,01,103,000100,2
1113,729,01,103,000100,1
767,520,01,103,000100,4
552,498,01,103,000100,5
2703,730,01,103,000600,1
162,37,01,103,000600,2
1608,447,01,103,000700,1
797,487,01,103,000700,2
1695,770,01,103,000700,3
1170,1117,01,103,005600,3
1638,1575,01,103,005600,2
916,916,01,103,005600,4
637,293,01,121,011300,3
439,291,01,121,011300,2
1285,1096,01,121,011500,3
1599,997,01,121,011100,2
1415,405,01,069,041000,2
2394,306,01,069,041000,1
1473,916,01,069,041100,1
1149,700,01,069,041100,2
988,762,01,069,041100,3
985,730,01,069,041800,1
972,620,01,069,041800,2
1320,0,01,101,002900,2
1006,48,01,101,002900,4
575,575,01,101,003301,3
1074,799,01,101,003301,4
851,35,01,101,005102,3
1099,993,01,101,001400,3
1175,940,01,101,001400,2
908,653,01,101,001400,1
1249,693,01,101,000500,1
989,485,01,101,000500,3
702,204,01,101,001600,3
536,154,01,101,001600,4
960,428,01,089,000602,2
2689,2417,01,089,002802,2
2455,1985,01,089,011013,2
2734,2228,01,089,011013,1
673,626,01,089,002000,1
1027,957,01,089,001801,3
1959,1809,01,089,001801,1
594,532,01,089,010902,1
1083,880,01,089,002911,2
792,728,01,089,002911,3
636,160,01,089,000701,2
1138,273,01,089,000701,1
810,262,01,001,020200,1
1916,1401,01,001,021000,2
1495,740,01,069,041000,3
8344,4634,01,073,014302,1
2985,2253,01,073,014404,1
1722,860,01,073,014404,2
2678,2451,01,073,011704,1
2542,2254,01,073,012302,1
1241,1166,01,073,012302,2
779,216,01,073,013601,1
678,6,01,073,013601,3
574,39,01,073,013601,2
729,0,01,073,013601,5
1004,588,01,073,014301,3
1132,1009,01,077,011200,2
1811,1639,01,077,011200,3
1100,949,01,077,011200,1
1199,1199,01,077,011400,4
2096,2036,01,077,011400,2
2041,1962,01,077,011501,3
2369,2110,01,077,011501,4
1670,1500,01,043,964800,3
925,916,01,043,964800,1
987,954,01,043,964200,1
961,961,01,043,964200,6
1103,1091,01,043,964200,5
1411,1284,01,043,964900,2
823,737,01,043,964900,5
1196,1160,01,043,964900,4
1522,1431,01,043,964700,1
2502,2495,01,043,964700,3
1004,715,01,069,040500,1
1589,1345,01,069,040500,3
701,20,01,069,041500,2
760,49,01,069,041500,5
915,751,01,069,041500,1
1154,1151,01,043,965500,2
2206,2091,01,031,010700,1
1369,385,01,031,011202,1
908,886,01,043,964800,4
2131,1846,01,055,010700,1
648,608,01,077,011501,2
1955,1348,01,077,010900,3
1274,1048,01,077,010900,2
882,770,01,077,010900,4
1760,1414,01,069,040900,1
536,492,01,069,041700,2
652,537,01,069,041700,1
791,445,01,069,040400,3
1720,1387,01,069,040201,2
1804,1521,01,069,040202,3
2658,2249,01,069,040202,1
1054,389,01,069,041200,1
1065,640,01,027,959000,2
1335,1192,01,027,959000,1
1643,1519,01,027,959100,2
663,611,01,027,959100,3
1771,985,01,031,011300,1
714,428,01,031,011300,3
1919,1854,01,073,012905,1
1677,778,01,073,003001,1
787,121,01,073,003001,2
665,0,01,073,003001,3
512,59,01,073,001902,2
1203,1018,01,031,010200,1
1348,384,01,031,010500,2
679,531,01,031,010500,4
625,488,01,031,010500,3
860,790,01,031,010500,5
1088,739,01,031,010500,1
1819,1603,01,031,010800,1
1023,976,01,031,010800,2
712,645,01,031,010900,2
1680,933,01,031,010900,1
881,748,01,071,950300,4
1370,1222,01,071,950300,1
1003,676,01,071,950300,2
1229,1094,01,071,950300,3
1572,1547,01,071,950600,3
1977,1911,01,071,950600,1
617,386,01,071,950600,4
656,522,01,071,950100,4
2157,763,01,107,050300,3
1023,1004,01,107,050000,1
1196,964,01,107,050000,4
1599,1190,01,107,050200,1
636,465,01,107,050200,2
1145,140,01,107,050400,5
1884,471,01,107,050400,2
1295,307,01,073,011209,2
2018,1892,01,073,011705,1
1557,148,01,073,011804,1
1393,233,01,073,012401,1
999,739,01,073,014102,2
1132,1119,01,073,014102,3
1451,1336,01,073,014102,1
955,955,01,073,014102,4
905,886,01,077,011300,1
1305,1243,01,077,011300,2
428,428,01,077,011602,1
1896,1857,01,077,011602,2
2419,2393,01,077,011602,3
309,31,01,077,010300,3
285,43,01,077,010300,1
480,416,01,077,010600,1
762,321,01,077,010600,4
589,409,01,077,010600,5
849,546,01,077,011000,3
1864,821,01,083,021000,1
2792,2763,01,083,020401,1
2180,1886,01,083,020401,3
1980,1832,01,083,020300,1
950,547,01,083,020500,2
1791,1591,01,083,020500,1
2235,1116,01,083,021200,3
3516,3144,01,083,020802,1
4473,3747,01,083,020802,2
1088,497,01,083,021100,2
1022,610,01,083,021100,1
3438,2739,01,083,021100,4
2379,1881,01,083,020801,2
2143,2132,01,083,020801,1
2060,1999,01,071,950100,1
1606,1556,01,071,950100,2
1405,1303,01,071,951000,2
759,708,01,071,951000,3
2052,1934,01,071,950500,2
799,533,01,071,950800,1
484,427,01,071,950800,2
704,509,01,077,010600,3
2101,2069,01,071,950900,3
1008,916,01,071,950900,1
611,611,01,071,950900,2
1992,1824,01,071,950900,4
496,490,01,071,950400,1
1105,957,01,071,950400,3
528,493,01,071,950400,2
1860,1341,01,121,011600,3
878,144,01,073,014105,2
971,171,01,073,014104,2
2197,1489,01,073,014104,1
1005,0,01,073,002303,2
454,107,01,073,002303,3
852,10,01,073,002303,4
669,95,01,073,000100,4
754,79,01,073,000100,1
843,101,01,073,000100,5
1409,600,01,073,012701,3
725,250,01,073,012701,1
495,0,01,073,001100,1
1115,11,01,073,001100,3
2399,1493,01,113,030500,1
1282,483,01,113,030600,4
2594,877,01,113,030600,3
1146,212,01,113,030600,1
2126,559,01,113,030600,2
1607,1222,01,113,031000,2
1967,1445,01,113,031000,1
611,49,01,113,030200,1
730,380,01,113,030200,3
969,319,01,113,030200,2
945,338,01,113,031200,1
1732,1410,01,113,031200,3
534,415,01,019,955900,2
1503,1461,01,019,955900,3
2193,2036,01,019,956100,3
418,339,01,019,956100,1
5688,4963,01,003,010705,1
1668,1653,01,003,010200,2
1441,783,01,003,010800,1
2539,2218,01,003,010800,2
2850,2301,01,003,011401,1
1442,1422,01,073,011500,4
2245,2164,01,073,011500,1
1104,1091,01,073,011500,2
